id,ucdp_id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,month,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,candidate,candidate_event_ingest_date
44786671,498172,SUD-2023-1-17497-211,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-24,Sudan War - RSF Blockade Raises Concerns for Zalingei Camps
CR 	Dabanga""",AllAfrica,24/10/2023,"Sudan War - RSF Blockade Raises Concerns for Zalingei Camps
CR 	Dabanga",,2,Zalingei town,Hasahisa IDP camp,Central Darfur state,Zalingei district,12.883333,23.466667,POINT (23.466667 12.883333),148007,Sudan,625,Africa,1,1,10,2023-10-20T00:00:00,2023-10-20T00:00:00,0,0,1,0,1,1,1,625,,TRUE,2023-12-01 00:00:00+00:00
44786674,498177,SUD-2023-1-17497-213,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-24,Sudan War - RSF Blockade Raises Concerns for Zalingei Camps
CR 	Dabanga""",AllAfrica,24/10/2023,"Sudan War - RSF Blockade Raises Concerns for Zalingei Camps
CR 	Dabanga","Sheikh Abdelrazag Yousef, a community leader in El Hasahisa camp,",2,Zalingei town,El Hasahisa camp,Central Darfur state,Zalingei district,12.883333,23.466667,POINT (23.466667 12.883333),148007,Sudan,625,Africa,2,4,09,2023-09-24T00:00:00,2023-10-20T00:00:00,0,0,9,0,9,9,9,625,,TRUE,2023-12-01 00:00:00+00:00
44786688,498198,SUD-2023-2-10318-0,2023,1,Clear,2,10318,9708,Habaniya  - Salamat Baggara,10318,10318,Habaniya  - Salamat Baggara,615,615,Habaniya,994,994,Salamat Baggara,5,"""Sudan Tribune,2023-10-24,Renewed tribal conflict in South Darfur leaves 13 dead"";""IOM,2023-10-25,DTM Sudan Flash Alert: Inter-communal conflict in Buram locality, South Darfur"";""Reliefweb,2023-11-02,Sudan Situation Report, 2 November 2023 [EN/AR]"";""Radio Tamazuj,2023-10-25,South Darfur: Activist urges dialogue after Salamat, Beni Halba clashes kill 13"";""AllAfrica,2023-11-21,Escalating Violence in South Darfur, Sudan-Chad Border 'Closed By RSF'
CR 	Dabanga""",Sudan Tribune;IOM;Reliefweb;Radio Tamazuj;AllAfrica,2023-10-24;2023-10-25;2023-11-02;2023-10-25;2023-11-21,"Renewed tribal conflict in South Darfur leaves 13 dead;DTM Sudan Flash Alert: Inter-communal conflict in Buram locality, South Darfur;Sudan Situation Report, 2 November 2023 [EN/AR];South Darfur: Activist urges dialogue after Salamat, Beni Halba clashes kill 13;Escalating Violence in South Darfur, Sudan-Chad Border 'Closed By RSF'
CR 	Dabanga",,2,Buram town,outskirts of Buram locality,South Darfur state,Buram district,10.853387,25.157228,POINT (25.157228 10.853387),145131,Sudan,625,Africa,1,1,10,2023-10-23T00:00:00,2023-10-23T00:00:00,0,0,0,13,13,13,13,,,TRUE,2023-12-01 00:00:00+00:00
44786692,498204,SUD-2023-1-17497-270,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2023-10-25,RSF kill three combattants of peace groups in South Darfur’s capital""",Sudan Tribune,25/10/2023,RSF kill three combattants of peace groups in South Darfur’s capital,"A high-ranking military official within the joint forces,",1,Nyala town,"El Geneina Mawqif market, situated north of Nyala",South Darfur state,Nyala district,12.05,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,1,1,10,2023-10-24T00:00:00,2023-10-24T00:00:00,3,0,0,0,3,3,3,625,,TRUE,2023-12-01 00:00:00+00:00
44786710,498236,SUD-2023-1-17497-215,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-26,Deadly Attack On Central Darfur Camp As RSF Siege Enters Its Third Week
CR 	Dabanga""",AllAfrica,26/10/2023,"Deadly Attack On Central Darfur Camp As RSF Siege Enters Its Third Week
CR 	Dabanga",A camp resident,2,Zalingei town,Block 8 of El Hasaheisa camp,Central Darfur state,Zalingei district,12.883333,23.466667,POINT (23.466667 12.883333),148007,Sudan,625,Africa,1,1,10,2023-10-23T00:00:00,2023-10-23T00:00:00,0,0,2,0,2,2,2,625,,TRUE,2023-12-01 00:00:00+00:00
44786713,498239,SUD-2023-1-17497-216,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-30,Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga""",AllAfrica,30/10/2023,"Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga",The Shambat El Aradi Resistance Committee in Khartoum North,1,Bahri/ Khartoum North town,block 15,Khartoum state,Bahri district,15.6454,32.54505,POINT (32.54505 15.6454),152346,Sudan,625,Africa,1,1,10,2023-10-26T00:00:00,2023-10-26T00:00:00,0,0,3,0,3,4,3,625,,TRUE,2023-12-01 00:00:00+00:00
44786715,498241,SUD-2023-1-17497-217,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-30,Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga""",AllAfrica,30/10/2023,"Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga",Dabanga,1,Khartoum city,Imtidad Nasir,Khartoum state,Khartoum district,15.588056,32.534167,POINT (32.534167 15.588056),152346,Sudan,625,Africa,1,1,10,2023-10-26T00:00:00,2023-10-26T00:00:00,0,0,2,0,2,2,2,625,,TRUE,2023-12-01 00:00:00+00:00
44786716,498242,SUD-2023-1-17497-218,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""AllAfrica,2023-10-30,Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga"";""Reliefweb,2023-11-02,Sudan Situation Report, 2 November 2023 [EN/AR]"";""IOM,2023-10-27,DTM Sudan Flash Alert: Conflict in Al Fasher (Al Fasher Town), North Darfur""",AllAfrica;Reliefweb;IOM,2023-10-30;2023-11-02;2023-10-27,"Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga;Sudan Situation Report, 2 November 2023 [EN/AR];DTM Sudan Flash Alert: Conflict in Al Fasher (Al Fasher Town), North Darfur",The El Fasher Resistance Committees Coordination in El Fasher; IOM,1,Al Fashir town,El Fasher,North Darfur state,El Fasher district,13.633333,25.35,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,10,2023-10-26T00:00:00,2023-10-26T00:00:00,0,0,10,0,10,10,10,625,,TRUE,2023-12-01 00:00:00+00:00
44786717,498244,SUD-2023-1-17497-219,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-30,Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga""",AllAfrica,30/10/2023,"Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga",youth secretary of El Hamidiya camp for displaced peopl,2,Hamidiya village,"El Khamees Market, located east of the El Hamidiya camp",Central Darfur state,Zalingei district,12.92,23.48,POINT (23.48 12.92),148007,Sudan,625,Africa,1,1,10,2023-10-26T00:00:00,2023-10-26T00:00:00,0,0,3,0,3,3,3,625,,TRUE,2023-12-01 00:00:00+00:00
44786719,498247,SUD-2023-1-17497-220,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-30,Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga""",AllAfrica,30/10/2023,"Deadly Shelling Continues in Sudanese Capital, Darfur and South Kordofan
CR 	Dabanga",Residents of Abbasiya,1,El Abbasiya town,El Marat,South Kordofan state,El Abassiya district,12.162492,31.301685,POINT (31.301685 12.162492),147303,Sudan,625,Africa,1,1,10,2023-10-23T00:00:00,2023-10-23T00:00:00,0,0,1,0,1,1,1,625,,TRUE,2023-12-01 00:00:00+00:00
44786722,498252,SUD-2023-1-17497-221,2023,1,Check deaths,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-30,Khartoum Shelling Continues, Nyala Faces Exodus, Lagawa Attacked By Rebels
CR 	Dabanga""",AllAfrica,30/10/2023,"Khartoum Shelling Continues, Nyala Faces Exodus, Lagawa Attacked By Rebels
CR 	Dabanga",SAF,1,Ombada locality,"Ombadda neighbourhoods in Omdurman,",Khartoum state,Omdurman district,15.683014,32.305311,POINT (32.305311 15.683014),152345,Sudan,625,Africa,2,2,10,2023-10-28T00:00:00,2023-10-29T00:00:00,0,24,0,0,24,24,24,625,,TRUE,2023-12-01 00:00:00+00:00
44786725,498256,SUD-2023-1-17497-222,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-10-30,Khartoum Shelling Continues, Nyala Faces Exodus, Lagawa Attacked By Rebels
CR 	Dabanga""",AllAfrica,30/10/2023,"Khartoum Shelling Continues, Nyala Faces Exodus, Lagawa Attacked By Rebels
CR 	Dabanga","The source, who works for the Department of Accidents, Surgery and Operations at the El Wehda Hospital",1,Nyala town,Nyala,South Darfur state,Nyala district,12.05,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,2,4,09,2023-09-29T00:00:00,2023-10-28T00:00:00,0,0,0,15,15,15,15,625,,TRUE,2023-12-01 00:00:00+00:00
44786734,498265,SUD-2023-1-17497-223,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-11-01,Sudan War - Key Central Darfur Army Base 'Falls' to RSF
CR 	Dabanga""",AllAfrica,01/11/2023,"Sudan War - Key Central Darfur Army Base 'Falls' to RSF
CR 	Dabanga",a resident,2,Zalingei town,Hasaheisa cam,Central Darfur state,Zalingei district,12.883333,23.466667,POINT (23.466667 12.883333),148007,Sudan,625,Africa,1,1,10,2023-10-30T00:00:00,2023-10-30T00:00:00,0,0,1,0,1,1,1,625,,TRUE,2023-12-01 00:00:00+00:00
44786736,498268,SUD-2023-1-17497-224,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-11-02,El Burhan Rallies Troops in Khartoum, Omdurman Amid Clashes in Sudan Capital
CR 	Dabanga""",AllAfrica,02/11/2023,"El Burhan Rallies Troops in Khartoum, Omdurman Amid Clashes in Sudan Capital
CR 	Dabanga",the Halfaya Emergency Room,1,Bahri/ Khartoum North town,"Um Dereiwa,",Khartoum state,Bahri district,15.6454,32.54505,POINT (32.54505 15.6454),152346,Sudan,625,Africa,2,2,10,2023-10-30T00:00:00,2023-11-01T00:00:00,0,0,0,2,2,2,2,625,,TRUE,2023-12-01 00:00:00+00:00
44786737,498269,SUD-2023-1-17497-225,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""AllAfrica,2023-11-02,El Burhan Rallies Troops in Khartoum, Omdurman Amid Clashes in Sudan Capital
CR 	Dabanga"";""AllAfrica,2023-11-02,RSF Retreats From Balila Oilfield, Claim Airport 'Set Ablaze' By Sudan Army
CR 	Dabanga""",AllAfrica;AllAfrica,2023-11-02;2023-11-02,"El Burhan Rallies Troops in Khartoum, Omdurman Amid Clashes in Sudan Capital
CR 	Dabanga;RSF Retreats From Balila Oilfield, Claim Airport 'Set Ablaze' By Sudan Army
CR 	Dabanga",RSF,2,El Fula town,Balila oilfield and airport,West Kordofan state,El Salam district,11.71754,28.340006,POINT (28.340006 11.71754),146577,Sudan,625,Africa,1,1,10,2023-10-30T00:00:00,2023-10-30T00:00:00,0,0,0,0,0,16,0,625,,TRUE,2023-12-01 00:00:00+00:00
71691387,553379,SUD-2024-1-17497-428,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-11-21,Deaths and injuries in an airstrike on a shelter for displaced people in North Darfur"";""Sudan War Monitor,2024-11-21,At least 15 people killed by Sudanese army airstrikes in North Darfurمقتل ١٥شخصا على الأقل بطيران الجيش السوداني بولاية شمال دارفور""",Darfur 24;Sudan War Monitor,2024-11-21;2024-11-21,Deaths and injuries in an airstrike on a shelter for displaced people in North Darfur;At least 15 people killed by Sudanese army airstrikes in North Darfurمقتل ١٥شخصا على الأقل بطيران الجيش السوداني بولاية شمال دارفور,an eyewitness from Kabkabiya; Sudan War Monitor,1,Kabkabiyah town,"shelter of the Al-Shati neighborhood school, east of the market in Kabkabiya",North Darfur state,Kebkabiya district,13.65,24.08333,POINT (24.08333 13.65),149449,Sudan,625,Africa,1,1,11,2024-11-21T00:00:00,2024-11-21T00:00:00,0,0,3,3,6,6,6,625,,TRUE,2024-11-01 00:00:00+00:00
71691389,553381,SUD-2024-1-17497-430,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-11-23,9 killed in RSF shelling of displacement camp in North Darfur"";""Xinhua News Agency,2024-11-24,15 killed, 20 injured in alleged paramilitary attack in W. Sudan""",Darfur 24;Xinhua News Agency,2024-11-23;2024-11-24,"9 killed in RSF shelling of displacement camp in North Darfur;15 killed, 20 injured in alleged paramilitary attack in W. Sudan",Eyewitnesses; the army,1,Al Fashir town,Naivasha camp,North Darfur state,El Fasher district,13.633333,25.35,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,11,2024-11-23T00:00:00,2024-11-23T00:00:00,0,0,15,0,15,15,15,625,,TRUE,2024-11-01 00:00:00+00:00
44787260,499056,SUD-2023-1-17497-230,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-11-07,Sudan Capital Witnesses Fierce Fighting Again, Airstrikes Reported From West Kordofan
CR 	Dabanga""",AllAfrica,07/11/2023,"Sudan Capital Witnesses Fierce Fighting Again, Airstrikes Reported From West Kordofan
CR 	Dabanga",The Resistance Committees Coordination of Karari,1,Omdurman town,"El Sawra 15 neighbourhood, known as Zagalona",Khartoum state,Omdurman district,15.636111,32.437222,POINT (32.437222 15.636111),152345,Sudan,625,Africa,1,1,11,2023-11-04T00:00:00,2023-11-04T00:00:00,0,0,0,12,12,12,12,625,,TRUE,2023-12-01 00:00:00+00:00
44787343,499187,SUD-2023-1-17497-231,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Reliefweb,2023-10-26,Sudan Humanitarian Update (26 October 2023)""",Reliefweb,26/10/2023,Sudan Humanitarian Update (26 October 2023),OCHA,2,Hamidiya village,Hameedia IDP Camp in Zalingei locality,Central Darfur state,Zalingei district,12.92,23.48,POINT (23.48 12.92),148007,Sudan,625,Africa,1,1,10,2023-10-19T00:00:00,2023-10-19T00:00:00,0,0,2,0,2,2,2,625,,TRUE,2023-12-01 00:00:00+00:00
44787345,499190,SUD-2023-3-17514-21,2023,1,Check type of violence,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Reliefweb,2023-10-26,Sudan Humanitarian Update (26 October 2023)""",Reliefweb,26/10/2023,Sudan Humanitarian Update (26 October 2023),OCHA,1,Wad Ashana town,Wad Ashana village,North Kordofan state,Um Rawaba district,12.96734,31.649997,POINT (31.649997 12.96734),148024,Sudan,625,Africa,1,1,10,2023-10-17T00:00:00,2023-10-17T00:00:00,0,0,2,0,2,2,2,,,TRUE,2023-12-01 00:00:00+00:00
44788107,500930,SUD-2023-1-17497-241,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-11-13,Unknown Number of People Killed in Ongoing Fierce Fighting in Sudan Capital
CR 	Dabanga""",AllAfrica,13/11/2023,"Unknown Number of People Killed in Ongoing Fierce Fighting in Sudan Capital
CR 	Dabanga",The emergency room of Jebel Aulia,1,Jebel Awliya area,Jebel Aulia in,Khartoum state,Jebel Aulya district,15.228575,32.526117,POINT (32.526117 15.228575),151626,Sudan,625,Africa,1,1,11,2023-11-08T00:00:00,2023-11-08T00:00:00,0,0,1,0,1,1,1,625,,TRUE,2023-12-01 00:00:00+00:00
44788109,500932,SUD-2023-3-17514-27,2023,1,Check type of violence,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""AllAfrica,2023-11-13,Unknown Number of People Killed in Ongoing Fierce Fighting in Sudan Capital
CR 	Dabanga""",AllAfrica,13/11/2023,"Unknown Number of People Killed in Ongoing Fierce Fighting in Sudan Capital
CR 	Dabanga",,3,Um Rawaba district,village of Abu Hamra in Um Rawaba,North Kordofan state,Um Rawaba district,13.189999,31.767555,POINT (31.767555 13.189999),148744,Sudan,625,Africa,1,1,11,2023-11-08T00:00:00,2023-11-08T00:00:00,0,0,9,0,9,9,9,,,TRUE,2023-12-01 00:00:00+00:00
44788112,500935,SUD-2023-1-17497-242,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Xinhua News Agency,2023-11-13,Sudanese army, paramilitary forces clash over air base south of Khartoum"";""AllAfrica,2023-11-21,Battle for Jebel Aulia Rages As Fighting Persists in Sudan Capital
CR 	Dabanga""",Xinhua News Agency;AllAfrica,2023-11-13;2023-11-21,"Sudanese army, paramilitary forces clash over air base south of Khartoum;Battle for Jebel Aulia Rages As Fighting Persists in Sudan Capital
CR 	Dabanga",Director General of Al-Gitaina Teaching Hospital Reem Ahmed; the Jebel Aulia Emergency Room,1,Jebel Awliya area,"around the Al-Nujoumi Air Base in the Jabal Awliya area,",Khartoum state,Jebel Aulya district,15.228575,32.526117,POINT (32.526117 15.228575),151626,Sudan,625,Africa,1,1,11,2023-11-13T00:00:00,2023-11-13T00:00:00,3,0,0,4,7,7,7,625,,TRUE,2023-12-01 00:00:00+00:00
44788114,500937,SUD-2023-1-17497-243,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""AllAfrica,2023-11-15,RSF-SAF Clashes Continue in Khartoum State and North Korfodan
CR 	Dabanga"";""AllAfrica,2023-11-21,Battle for Jebel Aulia Rages As Fighting Persists in Sudan Capital
CR 	Dabanga""",AllAfrica;AllAfrica,2023-11-15;2023-11-21,"RSF-SAF Clashes Continue in Khartoum State and North Korfodan
CR 	Dabanga;Battle for Jebel Aulia Rages As Fighting Persists in Sudan Capital
CR 	Dabanga",,1,Omdurman town,Karari locality in Omdurman,Khartoum state,Omdurman district,15.636111,32.437222,POINT (32.437222 15.636111),152345,Sudan,625,Africa,1,1,11,2023-11-12T00:00:00,2023-11-12T00:00:00,0,0,0,12,12,12,12,625,,TRUE,2023-12-01 00:00:00+00:00
44788115,500939,SUD-2023-1-17497-244,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Xinhua News Agency,2023-11-15,Sudanese warring parties continue to clash over air base control south of Khartoum""",Xinhua News Agency,15/11/2023,Sudanese warring parties continue to clash over air base control south of Khartoum,The Jabal Awliya Emergency Room,2,Jebel Awliya area,Jabal Awliya area,Khartoum state,Jebel Aulya district,15.228575,32.526117,POINT (32.526117 15.228575),151626,Sudan,625,Africa,2,2,11,2023-11-12T00:00:00,2023-11-15T00:00:00,0,0,70,0,70,70,70,625,,TRUE,2023-12-01 00:00:00+00:00
44788132,500977,SSD-2023-2-17142-3,2023,1,Check type of violence,2,17142,15606,Twic Dinka - Ngok Dinka,17142,17142,Twic Dinka - Ngok Dinka,7626,7626,Twic Dinka,1005,1005,Ngok Dinka,3,"""Reuters News,2023-11-20,Ethnic fighting kills 32 in disputed region straddling Sudan, South Sudan"";""Xinhua News Agency,2023-11-19,32 killed in deadly cross-border tribal clashes in Abyei near South Sudan"";""AllAfrica,2023-12-05,34 Die in Abyei-South Sudan 'Land Dispute'
CR 	Dabanga""",Reuters News;Xinhua News Agency;AllAfrica,2023-11-20;2023-11-19;2023-12-05,"Ethnic fighting kills 32 in disputed region straddling Sudan, South Sudan;32 killed in deadly cross-border tribal clashes in Abyei near South Sudan;34 Die in Abyei-South Sudan 'Land Dispute'
CR 	Dabanga",an official,2,Agok town,villages northeast of Agok town,West Kordofan state,Abyei district,9.355172,28.5823,POINT (28.5823 9.355172),142978,Sudan,625,Africa,1,1,11,2023-11-19T00:00:00,2023-11-19T00:00:00,0,0,0,34,34,34,34,,,TRUE,2023-12-01 00:00:00+00:00
44788140,500993,SUD-2023-2-10318-4,2023,1,Check geography,2,10318,9708,Habaniya  - Salamat Baggara,10318,10318,Habaniya  - Salamat Baggara,615,615,Habaniya,994,994,Salamat Baggara,1,"""AllAfrica,2023-11-21,Escalating Violence in South Darfur, Sudan-Chad Border 'Closed By RSF'
CR 	Dabanga""",AllAfrica,21/11/2023,"Escalating Violence in South Darfur, Sudan-Chad Border 'Closed By RSF'
CR 	Dabanga",,3,Buram district,"El Nadeef and Fayyad Marfaina areas of Buram,",South Darfur state,Buram district,10.7235,25.08539,POINT (25.08539 10.7235),145131,Sudan,625,Africa,2,2,11,2023-11-12T00:00:00,2023-11-14T00:00:00,0,0,0,30,30,30,30,,,TRUE,2023-12-01 00:00:00+00:00
44788141,500996,SUD-2023-1-17497-245,2023,1,Check,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-11-21,Sudan War - Saf-RSF Jebel Aulia Clashes Intensify, North Darfur Dengue Fever and Malaria Cases Surge
CR 	Dabanga""",AllAfrica,21/11/2023,"Sudan War - Saf-RSF Jebel Aulia Clashes Intensify, North Darfur Dengue Fever and Malaria Cases Surge
CR 	Dabanga",The Ministry of Health in North Darfur,1,Al Fashir town,El Fasher,North Darfur state,El Fasher district,13.633333,25.35,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,4,11,2023-11-06T00:00:00,2023-11-15T00:00:00,0,0,0,5,5,5,5,625,,TRUE,2023-12-01 00:00:00+00:00
44788144,500999,SUD-2023-1-17497-246,2023,1,Check geography,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""AllAfrica,2023-11-22,RSF Make 'Series of Victories' in Jebel Aulia and East Darfur
CR 	Dabanga""",AllAfrica,22/11/2023,"RSF Make 'Series of Victories' in Jebel Aulia and East Darfur
CR 	Dabanga",A citizen of Kubum,4,North Kordofan state,El Hamra in North Kordofan,North Kordofan state,,14.5,29.5,POINT (29.5 14.5),150900,Sudan,625,Africa,1,1,11,2023-11-20T00:00:00,2023-11-20T00:00:00,0,0,0,7,7,7,7,625,,TRUE,2023-12-01 00:00:00+00:00
44788146,501002,SUD-2023-1-17497-247,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Sudan Tribune,2023-11-22,At least 40 civilians killed in El Daein by Sudanese warplanes"";""AllAfrica,2023-11-23,Sudan War - East Darfur SAF Base 'Falls to RSF'
CR 	Dabanga""",Sudan Tribune;AllAfrica,2023-11-22;2023-11-23,"At least 40 civilians killed in El Daein by Sudanese warplanes;Sudan War - East Darfur SAF Base 'Falls to RSF'
CR 	Dabanga",,2,El Daein town,El Daein,East Darfur state,Ed Daein district,11.460833,26.128333,POINT (26.128333 11.460833),145853,Sudan,625,Africa,1,1,11,2023-11-21T00:00:00,2023-11-21T00:00:00,0,0,40,0,40,40,40,625,,TRUE,2023-12-01 00:00:00+00:00
44788151,501010,SUD-2023-1-17497-250,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2023-11-24,Sudanese army, RSF engage in fierce clashes in Khartoum""",Sudan Tribune,24/11/2023,"Sudanese army, RSF engage in fierce clashes in Khartoum",SudanTribune,1,Bahri/ Khartoum North town,Shambat al-Arada neighbourhood,Khartoum state,Bahri district,15.6454,32.54505,POINT (32.54505 15.6454),152346,Sudan,625,Africa,1,1,11,2023-11-23T00:00:00,2023-11-23T00:00:00,0,0,1,0,1,1,1,625,,TRUE,2023-12-01 00:00:00+00:00
44788152,501011,SUD-2023-1-17497-249,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2023-11-24,Sudanese army, RSF engage in fierce clashes in Khartoum""",Sudan Tribune,24/11/2023,"Sudanese army, RSF engage in fierce clashes in Khartoum",SudanTribune,1,Omdurman town,Omdurman,Khartoum state,Omdurman district,15.636111,32.437222,POINT (32.437222 15.636111),152345,Sudan,625,Africa,1,1,11,2023-11-23T00:00:00,2023-11-23T00:00:00,0,0,1,0,1,1,1,625,,TRUE,2023-12-01 00:00:00+00:00
44788301,501252,SUD-2023-1-17497-251,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""ACJPS,2023-11-24,Darfur: Forty-one civilians including children killed in Donki Shatta village and Nyala city""",ACJPS,24/11/2023,Darfur: Forty-one civilians including children killed in Donki Shatta village and Nyala city,ACJPS,2,Al Fashir town,"Donki Shatta, a village located approximately 18 kilometers North East of Elfashir,",North Darfur state,El Fasher district,13.633333,25.35,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,11,2023-11-10T00:00:00,2023-11-10T00:00:00,0,0,2,0,2,2,2,625,,TRUE,2023-12-01 00:00:00+00:00
44788302,501253,SUD-2023-3-3-XXX625-23,2023,0,Check dyad,3,XXX625,4404,XXX625 - Civilians,XXX625,5010,XXX625 - Civilians,XXX625,3740,XXX625,9999,1,Civilians,1,"""ACJPS,2023-11-26,South Darfur: Urgent call for authorities to investigate the killing of 10 political activists and businessmen in Nyala city""",ACJPS,26/11/2023,South Darfur: Urgent call for authorities to investigate the killing of 10 political activists and businessmen in Nyala city,ACJPS,1,Nyala town,Nyala city,South Darfur state,Nyala district,12.05,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,2,4,10,2023-10-24T00:00:00,2023-11-06T00:00:00,0,0,10,0,10,10,10,,,TRUE,2023-12-01 00:00:00+00:00
